date,value
1965-01-01,26.4447848490173
1966-01-01,13.2378854626539
1967-01-01,-8.42248589780283
1968-01-01,7.89473684210539
1969-01-01,7.31707316260125
1970-01-01,3.03030303053265
1971-01-01,9.55882353746772
1972-01-01,10.0671140939595
1973-01-01,17.6829268231711
1974-01-01,18.1347150268463
1975-01-01,29.8245614048168
1976-01-01,56.0810810829756
1977-01-01,116.450216453639
1978-01-01,73.091666667343
1979-01-01,54.4412883345616
1980-01-01,50.0701393436364
1981-01-01,116.503603996541
1982-01-01,22.2955664080893
1983-01-01,122.874514572592
1984-01-01,39.6653137947268
1985-01-01,10.3054406698295
1986-01-01,24.5654160765001
1987-01-01,39.8150678775363
1988-01-01,31.3592676264768
1989-01-01,25.2236920295825
1990-01-01,37.2590664855671
1991-01-01,18.0314390089849
1992-01-01,10.0561167448841
1993-01-01,24.9598424742497
1994-01-01,24.8702554369576
1995-01-01,59.4615536991446
1996-01-01,46.5610196762282
1997-01-01,27.8852086407527
1998-01-01,14.6241666666675
1999-01-01,4.86539785077528
2000-01-01,40.240933123914
2001-01-01,41.509496287803
2002-01-01,9.36093239560313
2003-01-01,29.7729797160384
2004-01-01,18.0427388232565
2005-01-01,15.4389920155908
2006-01-01,11.6791839392492
2007-01-01,10.7342665456292
2008-01-01,16.494639613412
2009-01-01,19.2469482220857
2010-01-01,10.7333898354915
2011-01-01,8.7284593709302
2012-01-01,11.1863409441067
2013-01-01,11.6661923071729
2014-01-01,15.4896160333318
2015-01-01,17.1499695007878
2016-01-01,17.4546347070868
2017-01-01,12.3719215507048
2018-01-01,7.80876516610703
2019-01-01,7.14364003330857
2020-01-01,9.88728956269944
2021-01-01,9.9710886750444
2022-01-01,31.2558951049016
2023-01-01,38.1069656296501
2024-01-01,22.8483281157842
